month,year,county,num_retailers,num_returns,gross_sales,retail_sales,state_net_taxable_sales,state_sales_tax
3,2017,La Plata,,3749,201019000,164156000,76621000,2152000
9,2019,Washington,,1678,18096000,8794000,3157000,89000
10,2018,Prowers,,1419,29118000,24847000,11229000,315000
1,2018,Baca,,872,5790000,5134000,2025000,57000
12,2019,Rio Blanco,,2252,100320000,78376000,9431000,265000
1,2020,Otero,,3479,53596000,42737000,13171000,
1,2018,Jackson,,575,6468000,6395000,1950000,55000
6,2019,Arapahoe,,37092,2967316000,2073364000,1111387000,31305000
6,2020,Las Animas,,3626,44127000,39906000,18597000,
9,2016,La Plata,,3647,230982000,196339000,92281000,2591000
12,2017,Gunnison,,3057,76947000,67028000,30394000,853000
6,2015,Yuma,,1328,56664,42991,11467,323
12,2018,Elbert,,4802,98517000,47143000,17436000,490000
6,2015,Conejos,,928,10184,7253,3526,100
6,2016,Grand,,3424,54847000,51744000,32055000,900000
7,2015,Prowers,,1108,30082,27038,11588,325
5,2020,Kiowa,,896,5585000,4843000,1662000,
4,2017,Mineral,,360,1063000,1033000,624000,18000
1,2015,Clear Creek,,1341,18732,14821,7673,216
8,2020,Morgan,,5982,97826000,82459000,36494000,
11,2018,Pitkin,,3066,83447000,80738000,44892000,1264000
5,2020,Larimer,,27310,1231665000,979088000,560174000,
11,2018,Hinsdale,,355,1051000,1045000,423000,12000
1,2015,Sedgwick,,529,4407,3899,1368,38
12,2018,Prowers,,2998,124696000,96959000,12294000,345000
8,2017,San Juan,,373,4268000,4138000,3422000,96000
12,2016,Las Animas,,1715,37854000,34374000,18255000,512000
9,2019,Weld,,38655,1536136000,1166144000,534562000,15049000
9,2017,Baca,,963,7050000,6426000,2214000,62000
9,2019,Las Animas,,3201,57628000,53240000,17345000,486000
2,2019,Alamosa,,1630,43115000,37608000,20777000,583000
2,2018,Arapahoe,,15925,1883742000,1474398000,815101000,22922000
5,2015,Alamosa,,1039,51117,47567,20192,568
9,2017,Archuleta,,1490,35443000,33788000,19934000,560000
2,2017,Boulder,,10574,900275000,719345000,369312000,10397000
8,2019,Logan,,3555,65608000,56097000,26562000,746000
3,2018,Denver,,18880,4307123000,2850149000,1473894000,41667000
10,2018,Weld,,17333,1364102000,961797000,542292000,15268000
2,2020,Jackson,,716,2690000,2502000,1417000,
9,2015,Dolores,,418,10729,2480,1283,36
10,2019,Prowers,,2319,38185000,32690000,14590000,409000
2,2017,Otero,,1638,51370000,42617000,11325000,319000
9,2017,Moffat,,1551,37851000,33974000,16345000,458000
4,2020,Sedgwick,,1118,5514000,4952000,1638000,
8,2017,Cheyenne,,609,6312000,5214000,2365000,66000
4,2020,Adams,,31796,2277061000,1703912000,705862000,
11,2019,Las Animas,,2851,40948000,35478000,17036000,479000
3,2018,Las Animas,,1922,35836000,33752000,15116000,424000
4,2020,Jefferson,,35485,2546193000,2292532000,662112000,
5,2018,Sedgwick,,670,4784000,4467000,1254000,35000
5,2016,Grand,,2508,29486000,27584000,16312000,458000
2,2020,Weld,,34655,1234316000,1027208000,493122000,
6,2017,Ouray,,1049,15999000,15128000,8682000,244000
5,2019,Washington,,1279,10450000,7189000,2813000,79000
9,2017,Gilpin,,1052,14902000,13864000,7898000,283000
6,2020,Montrose,,6690,158787000,130309000,71141000,
8,2020,Cheyenne,,1221,8054000,7149000,2920000,
5,2017,Mesa,,5238,440335000,370019000,216917000,6101000
4,2015,Chaffee,,1628,37228,34244,19155,537
1,2018,Yuma,,1408,25672000,22395000,8837000,248000
6,2015,Denver,,17595,4253807,2649360,1401253,39568
6,2017,Lake,,935,14191000,13087000,6676000,188000
1,2017,Otero,,1616,48817000,41054000,10743000,303000
3,2020,Clear Creek,,3255,26616000,21034000,10558000,
4,2019,Jefferson,,26088,1860019000,1579204000,743471000,20924000
3,2017,Ouray,,1008,10465000,10126000,4029000,113000
1,2018,Routt,,2567,116853000,111044000,67199000,1885000
1,2016,Clear Creek,,1457,21871000,14877000,8038000,226000
2,2019,Las Animas,,1777,30174000,27084000,13673000,383000
4,2015,La Plata,,2515,199161,145025,70062,1967
8,2016,Mesa,,4875,427998000,359816000,204326000,5756000
7,2017,Kiowa,,478,4482000,4408000,772000,22000
7,2020,Cheyenne,,1173,9162000,7992000,3416000,
6,2020,Bent,,1251,6242000,5515000,2522000,
5,2015,Montezuma,,1546,63092,52828,26781,769
8,2017,Custer,,751,6135000,5735000,3234000,91000
2,2019,Costilla,,664,2599000,2479000,1015000,28000
7,2015,Mineral,,308,5190,5083,4052,114
6,2019,Montrose,,5407,149143000,122312000,63534000,1800000
4,2017,Montrose,,2346,90781000,82627000,45549000,1280000
10,2018,Larimer,,11293,1057100000,858150000,508283000,14336000
3,2017,Sedgwick,,676,4762000,4467000,1499000,42000
11,2017,La Plata,,2953,171678000,130055000,74950000,2105000
4,2017,Saguache,,934,8880000,8613000,2124000,60000
3,2019,Conejos,,1272,7921000,6997000,3031000,85000
12,2017,San Juan,,448,1803000,1473000,882000,25000
8,2018,Custer,,829,6582000,6004000,3718000,104000
10,2018,Rio Grande,,1558,25913000,24315000,9070000,255000
12,2015,Pueblo,,5040,856522,430177,199347,5597
3,2020,Conejos,,2034,12561000,9263000,5096000,
4,2020,Mesa,,12429,488419000,428346000,191247000,
7,2015,Garfield,,3893,258467,233446,113101,3173
1,2015,Garfield,,3823,243971,210452,95999,2696
9,2015,Routt,,2909,102308,86085,48018,1349
10,2016,Gunnison,,2005,51520000,49651000,19796000,555000
12,2018,Lincoln,,2639,89583000,20538000,6936000,196000
1,2020,Bent,,995,5818000,5202000,2106000,
7,2016,Cheyenne,,545,8222000,7578000,3812000,107000
10,2015,Otero,,1438,40533,32857,11502,323
4,2019,Washington,,1132,10157000,9204000,3094000,87000
3,2018,Fremont,,3088,88192000,72119000,32919000,931000
12,2018,Gunnison,,5873,86090000,73729000,33542000,942000
8,2020,Logan,,4271,72725000,62907000,27130000,
1,2015,Summit,,3646,203308,197781,127130,3569
1,2018,Phillips,,805,8523000,7700000,2514000,71000
9,2020,Conejos,,2447,14844000,12775000,7196000,
5,2018,La Plata,,3091,186967000,153025000,89456000,2511000
10,2018,Teller,,2131,38000000,35258000,20429000,586000
9,2017,Kiowa,,513,4657000,4460000,803000,23000
3,2015,Kit Carson,,1212,41299,34340,7938,225
11,2018,Eagle,,6459,178990000,167436000,106541000,2999000
4,2015,Crowley,,461,2318,2252,1097,31
4,2017,Eagle,,5641,161197000,152528000,96654000,2726000
7,2020,San Miguel,,4511,57449000,52648000,38562000,
5,2018,San Miguel,,1691,18091000,17229000,11016000,310000
1,2016,Denver,,11248,2791264000,1875601000,1131623000,31989000
12,2017,Moffat,,1635,41458000,36628000,18889000,530000
4,2020,Alamosa,,2842,48467000,39239000,21895000,
2,2018,San Miguel,,1680,39868000,39089000,29993000,842000
7,2018,Elbert,,1978,27895000,26475000,13840000,388000
8,2017,Adams,,13335,2910346000,2131512000,803010000,23030000
3,2018,Clear Creek,,2038,27254000,21797000,11148000,313000
5,2019,Saguache,,1366,18820000,16814000,3419000,96000
7,2017,Fremont,,2409,84740000,71829000,36229000,1021000
7,2017,Mesa,,5332,442183000,368854000,216727000,6095000
2,2018,Mesa,,5495,383908000,318074000,179514000,5045000
4,2019,Lake,,1213,10771000,9482000,5487000,155000
6,2017,Elbert,,2277,37390000,33456000,15423000,433000
11,2017,San Juan,,350,860000,733000,468000,13000
7,2015,Chaffee,,1689,60548,56774,33846,949
9,2020,Logan,,4573,94511000,66970000,26908000,
1,2018,Gunnison,,2303,49791000,47831000,23883000,670000
3,2017,Otero,,1912,78624000,66752000,14117000,397000
11,2018,Rio Grande,,1589,21865000,20285000,8178000,230000
8,2020,Summit,,9904,226764000,210591000,139383000,
8,2020,Lake,,2254,19537000,17791000,11007000,
3,2017,Pitkin,,3304,182481000,176907000,121355000,3430000
7,2016,Logan,,1535,51872000,46581000,22957000,646000
2,2018,Yuma,,1430,24487000,21993000,7598000,213000
9,2020,Rio Grande,,3995,40682000,32965000,15657000,
7,2020,Morgan,,5827,107714000,93261000,39370000,
1,2016,Rio Grande,,1255,14591000,13590000,5729000,161000
8,2019,Delta,,5503,60783000,51692000,26926000,756000
9,2019,Grand,,6833,79425000,70736000,48780000,1370000
8,2017,Garfield,,4536,266416000,240236000,107711000,3024000
2,2017,Gilpin,,825,9628000,8880000,5648000,218000
8,2017,El Paso,,12696,1709822000,1441634000,861616000,24244000
3,2020,Bent,,1120,6274000,5315000,2600000,
9,2015,Larimer,,12503,1269157,959485,479822,13526
8,2020,Rio Grande,,3753,37140000,31023000,15675000,
2,2018,Elbert,,1929,24524000,23274000,10320000,289000
11,2016,Montezuma,,1711,52924000,44277000,23247000,665000
3,2019,Adams,,25450,3521563000,2253294000,845996000,23917000
12,2019,Alamosa,,3056,87351000,56311000,28891000,811000
11,2015,Larimer,,8725,830327,703078,412103,11595
11,2015,Washington,,689,5077,4648,1444,41
7,2016,Delta,,2214,46564000,41782000,21646000,608000
9,2020,Dolores,,1127,6323000,3889000,2617000,
3,2017,Logan,,1965,79801000,54141000,22496000,633000
10,2017,Elbert,,1868,27166000,24700000,14275000,400000
8,2020,Hinsdale,,860,5275000,4830000,3771000,
6,2016,Gilpin,,937,14396000,12022000,6870000,253000
1,2015,Teller,,1562,33518,31513,16202,465
5,2018,Jackson,,601,7208000,7049000,2029000,57000
5,2018,Rio Blanco,,987,25716000,15394000,8191000,231000
2,2017,San Juan,,328,1262000,1248000,737000,21000
7,2015,Otero,,1451,42080,33660,11812,331
4,2015,San Juan,,282,616,566,336,9
5,2018,Hinsdale,,339,1241000,1209000,671000,19000
6,2015,Summit,,5214,138113,132196,82315,2315
2,2016,El Paso,,11316,1335648000,1107975000,645909000,18170000
2,2019,Bent,,642,3968000,3679000,1556000,44000
8,2018,Pitkin,,2962,154871000,149988000,92061000,2592000
9,2017,San Miguel,,1979,37698000,35843000,25156000,707000
11,2019,Lincoln,,1871,21112000,19347000,7119000,200000
1,2017,Cheyenne,,585,6322000,4241000,2230000,63000
12,2018,Arapahoe,,34856,5179429000,2976335000,1181886000,33234000
3,2016,Eagle,,6344,330028000,315516000,232374000,6523000
1,2018,Delta,,2447,39693000,35529000,18056000,508000
7,2018,Crowley,,641,2805000,2655000,1235000,35000
10,2015,Chaffee,,1677,45553,42118,23817,668
3,2020,Prowers,,2809,43693000,34179000,14527000,
6,2020,Denver,,19788,4847662000,2820747000,1246489000,
3,2016,El Paso,,17198,1836561000,1445228000,746939000,21034000
9,2018,Denver,,19172,4434148000,2824605000,1579593000,44688000
10,2019,Kiowa,,693,7058000,6318000,1088000,31000
3,2016,Gunnison,,2522,54104000,48235000,27322000,767000
12,2015,Prowers,,1281,93842,77056,11733,330
3,2017,Crowley,,615,2666000,2592000,1272000,36000
7,2018,Grand,,3061,69687000,67125000,45420000,1274000
8,2015,Clear Creek,,1415,23548,18190,9863,277
9,2016,Broomfield,,2535,343274000,180030000,93152000,2636000
2,2019,Clear Creek,,1738,24240000,18396000,9528000,267000
3,2019,Sedgwick,,761,6072000,5580000,1664000,47000
10,2015,Weld,,12465,1021522,804391,415676,11689
5,2016,Custer,,663,4648000,4406000,2318000,65000
10,2018,Sedgwick,,689,5120000,4880000,1263000,35000
2,2018,Grand,,3003,63774000,62357000,32313000,907000
3,2018,El Paso,,19449,2142136000,1786677000,889505000,25032000
5,2015,Conejos,,824,5006,4526,2306,65
12,2016,Chaffee,,2536,77899000,61668000,27402000,771000
4,2016,Mesa,,4783,377988000,318820000,188378000,5305000
2,2017,Weld,,14585,1003784000,759081000,378423000,10631000
8,2015,Adams,,11149,2613225,1906683,704779,20077
5,2020,Moffat,,2793,42001000,36541000,20622000,
12,2015,Crowley,,521,3770,2758,1074,30
7,2018,Moffat,,1400,40596000,37272000,17651000,495000
9,2017,Gunnison,,2900,73501000,67305000,33969000,958000
3,2016,Cheyenne,,604,8192000,7070000,2695000,76000
9,2017,Pueblo,,5391,514931000,389257000,183446000,5164000
11,2017,Dolores,,464,4224000,2080000,1210000,34000
2,2018,Montrose,,2452,88350000,80413000,41235000,1161000
12,2017,Clear Creek,,2100,28818000,22267000,11247000,316000
3,2018,Costilla,,876,2815000,2744000,1132000,32000
8,2015,Eagle,,4826,213888,200064,130518,3680
9,2017,Lake,,958,14046000,13496000,6579000,185000
2,2015,Costilla,,561,1856,1816,790,22
11,2016,Garfield,,4125,228636000,204340000,97218000,2730000
7,2015,Morgan,,1953,79407,70023,32890,923
7,2019,Broomfield,,4808,266773000,210479000,127535000,3617000
12,2016,Arapahoe,,22796,4645576000,2944045000,1142990000,32184000
4,2020,Boulder,,27379,1030196000,803436000,373015000,
11,2015,Conejos,,842,4679,4217,2276,64
9,2016,Grand,,3507,54781000,51888000,33824000,949000
10,2019,Bent,,973,5108000,4380000,2003000,56000
7,2017,Moffat,,1312,34753000,31253000,16270000,456000
8,2015,Larimer,,8708,990584,849902,504273,14166
9,2016,Mineral,,374,3993000,3930000,2640000,74000
9,2020,Montrose,,6991,165408000,134225000,70805000,
12,2016,Gunnison,,2743,82231000,70597000,29221000,820000
4,2020,Summit,,7755,90366000,83060000,44460000,
7,2017,Custer,,753,7508000,7126000,3836000,108000
10,2017,Teller,,1938,36747000,35229000,20299000,580000
6,2018,Moffat,,1617,41893000,36228000,17206000,483000
12,2015,Bent,,557,5209,4927,2407,68
11,2017,Moffat,,1339,36367000,32658000,17879000,502000
6,2019,Rio Blanco,,1936,30995000,17469000,8535000,239000
6,2015,Pitkin,,2892,110135,104480,63400,1790
8,2016,Lake,,702,12401000,12110000,7048000,198000
11,2015,Moffat,,1122,31382,27379,15719,441
1,2016,Bent,,518,3871000,3664000,1365000,38000
2,2018,Summit,,4435,225288000,220796000,148851000,4177000
6,2016,Otero,,1776,67954000,57779000,13414000,377000
1,2019,Huerfano,,1034,11293000,9972000,3534000,99000
1,2020,Archuleta,,2414,28612000,25444000,16719000,
4,2015,Bent,,493,3967,3729,1557,44
8,2019,Morgan,,4918,119727000,91856000,42696000,1199000
2,2016,Crowley,,496,2270000,2148000,905000,26000
3,2018,Yuma,,1637,36223000,30833000,9353000,263000
6,2018,Teller,,2540,49615000,46466000,25125000,721000
5,2020,Eagle,,14645,177884000,153438000,95062000,
10,2018,Arapahoe,,16719,2255953000,1707682000,972922000,27367000
1,2016,Jackson,,450,2289000,2199000,1073000,30000
3,2015,Saguache,,860,8574,8397,2326,66
4,2018,Cheyenne,,662,8095000,5022000,1666000,47000
11,2019,Huerfano,,1847,13445000,11776000,4752000,133000
4,2018,Denver,,11817,3321705000,2220068000,1381903000,39081000
7,2018,Eagle,,6184,248455000,234646000,161559000,4550000
7,2017,Gunnison,,2221,75534000,73074000,39894000,1124000
4,2018,Lake,,824,8283000,7955000,3838000,108000
9,2018,Pitkin,,3594,132949000,128428000,74617000,2102000
5,2020,Denver,,15087,3606441000,2256340000,1068099000,
9,2016,Pitkin,,3100,120605000,116058000,66313000,1871000
1,2017,La Plata,,2801,150584000,115907000,63096000,1771000
8,2016,Larimer,,9388,994504000,862597000,515702000,14608000
9,2018,Morgan,,2928,102287000,87869000,35299000,991000
11,2016,Adams,,11985,2308038000,1743848000,705541000,20121000
8,2015,Kit Carson,,1115,48180,43130,10012,281
1,2019,Gilpin,,953,12262000,11197000,7946000,287000
2,2020,Rio Blanco,,1916,36976000,15097000,7258000,
7,2020,Mesa,,13712,639350000,557559000,254808000,
8,2016,El Paso,,11717,1749086000,1467167000,897657000,25253000
6,2017,Delta,,3028,63186000,53197000,25898000,733000
9,2015,Pueblo,,4662,508728,378848,170728,4795
11,2015,Alamosa,,1052,40738,37048,18351,515
10,2019,Larimer,,22964,1273869000,1013956000,593070000,16695000
1,2019,Moffat,,1388,29591000,25997000,14109000,396000
1,2018,Saguache,,970,5291000,4892000,2258000,63000
1,2018,Eagle,,5935,267986000,257424000,191291000,5385000
12,2017,Teller,,2584,57405000,50922000,25850000,745000
7,2015,Sedgwick,,543,5769,4769,1569,44
8,2017,Lincoln,,1038,37176000,35221000,7726000,217000
6,2017,Custer,,892,8440000,7950000,3829000,108000
3,2019,Kiowa,,491,7495000,4117000,1445000,41000
12,2016,Kit Carson,,1418,54392000,28189000,8453000,238000
12,2017,Prowers,,1542,80307000,63763000,13601000,384000
3,2016,Hinsdale,,317,741000,648000,343000,10000
11,2016,Denver,,11315,3009359000,1986115000,1256059000,35546000
9,2017,Custer,,917,8065000,7215000,3695000,104000
5,2018,Park,,1751,14255000,13755000,7064000,198000
6,2016,Lake,,861,12576000,12108000,6097000,172000
6,2018,Montrose,,3108,142812000,122136000,59339000,1670000
12,2017,Custer,,991,7250000,6583000,2574000,72000
5,2019,Hinsdale,,414,1630000,1399000,737000,21000
4,2015,Clear Creek,,1363,17505,13200,6390,180
3,2017,Elbert,,2223,31162000,27676000,12295000,345000
5,2020,Summit,,8561,110476000,101561000,57221000,
4,2019,Boulder,,19803,1232214000,976373000,463290000,13057000
9,2019,Chaffee,,5567,84200000,71852000,45415000,1275000
6,2020,Crowley,,1337,4733000,3980000,2085000,
1,2016,Logan,,1489,45232000,40557000,18887000,531000
5,2019,Lincoln,,1473,24652000,22500000,9119000,256000
11,2017,Crowley,,605,2612000,2420000,1076000,31000
1,2018,Archuleta,,1104,21257000,20566000,12181000,342000
10,2015,Morgan,,1971,73332,66773,29723,834
2,2019,Arapahoe,,22607,1962082000,1515644000,867377000,24477000
1,2019,San Juan,,260,1413000,1332000,766000,22000
8,2018,Rio Blanco,,1008,33243000,18101000,9544000,268000
1,2020,Alamosa,,2651,44956000,36898000,20254000,
2,2020,Bent,,1023,6736000,5978000,2041000,
6,2016,El Paso,,17548,1980974000,1606150000,846335000,23820000
7,2020,Delta,,6616,64090000,54665000,31143000,
1,2018,Pueblo,,4109,442245000,344634000,155429000,4370000
8,2015,Bent,,503,3518,3378,1295,36
7,2018,Prowers,,1388,29356000,26511000,11196000,314000
3,2020,Montrose,,5974,130765000,109547000,53157000,
9,2017,Montezuma,,2276,71696000,61357000,30258000,862000
5,2017,Pitkin,,2688,57966000,55074000,31971000,904000
11,2017,Archuleta,,1100,26344000,25283000,15188000,426000
1,2017,San Juan,,322,1375000,1365000,616000,17000
8,2020,Teller,,5710,61322000,54322000,35264000,
4,2015,Douglas,,8213,767621,646882,401857,11296
1,2019,Cheyenne,,514,8138000,5625000,1703000,48000
11,2018,Chaffee,,2187,48025000,44172000,25653000,721000
5,2019,Delta,,4378,54608000,46912000,26179000,735000
2,2019,Larimer,,15503,962136000,772446000,433640000,12212000
4,2018,Grand,,3011,39685000,38023000,20432000,574000
4,2017,Logan,,1703,48437000,43024000,22075000,621000
6,2019,Gunnison,,5023,80654000,67002000,37545000,1054000
10,2018,Custer,,854,6073000,5453000,2970000,83000
5,2017,Summit,,4136,108310000,104061000,61695000,1733000
10,2018,Huerfano,,1111,11220000,10549000,3952000,111000
7,2017,Dolores,,450,5290000,2691000,1616000,45000
1,2017,Lake,,728,9341000,8974000,3807000,107000
5,2019,Grand,,4441,44395000,39774000,25158000,708000
9,2015,Morgan,,2311,93582,75545,32755,924
11,2019,Delta,,5316,56438000,48932000,26654000,749000
6,2017,La Plata,,3838,228735000,194488000,98340000,2762000
4,2017,Grand,,2784,37648000,36215000,19355000,546000
7,2015,Lake,,650,12210,11931,6075,171
9,2016,Fremont,,2746,95064000,75295000,32919000,932000
12,2018,Archuleta,,2784,42055000,37508000,19347000,543000
9,2015,Douglas,,11735,1097093,943243,438160,12320
12,2015,El Paso,,18716,3058821,2113690,867576,24444
2,2020,Gilpin,,1699,16998000,14570000,10703000,
11,2017,Jackson,,578,5763000,5533000,2299000,64000
9,2019,Pitkin,,6883,166226000,154377000,91500000,2588000
12,2016,Grand,,3693,91554000,78231000,39943000,1121000
9,2016,Rio Blanco,,1012,27874000,13038000,5823000,163000
10,2016,Logan,,1566,48287000,42540000,21147000,595000
4,2018,Jefferson,,15989,1552718000,1339510000,704196000,19828000
12,2019,Teller,,5105,66661000,57686000,30074000,857000
10,2018,San Miguel,,1777,21763000,20723000,13736000,391000
12,2019,Pitkin,,7025,266930000,246097000,172600000,4862000
6,2020,La Plata,,8638,247936000,200729000,109139000,
7,2020,Pueblo,,10293,585753000,443718000,231287000,
8,2018,Jefferson,,16299,1739137000,1491629000,774710000,21822000
2,2015,Park,,1242,11100,10858,4887,137
11,2015,Otero,,1434,36868,30274,11463,322
9,2018,Washington,,1055,7768000,7140000,1917000,54000
7,2016,Archuleta,,980,34135000,33263000,21450000,604000
12,2017,Ouray,,1133,16915000,12396000,4723000,132000
5,2015,Denver,,10903,3201542,2118712,1268831,35828
7,2016,San Miguel,,1389,37901000,36968000,27447000,771000
9,2018,San Miguel,,2126,41387000,39575000,26976000,761000
10,2015,Larimer,,8739,917768,774818,455080,12816
2,2017,Yuma,,1309,20482000,18270000,7769000,221000
1,2017,Mineral,,340,3657000,3639000,1110000,31000
8,2020,Crowley,,1273,4705000,3911000,2092000,
4,2020,Broomfield,,5239,185512000,150161000,92669000,
